Country,Commodity,Value,Measurement Unit,Annotation,Year
253,100630,3000,Mt, ,1990
253,100630,2000,Mt, ,1992
253,100630,0,Mt, ,1994
253,100630,0,Mt, ,1996
253,100630,0,Mt, ,1998
253,100630,0,Mt,_,2000
253,100630,0,Mt,_,2002
253,100630,0,Mt,_,2004
253,100630,0,Mt,_,2006
253,100630,0,Mt,_,2008
253,1003,0,Mt,,1978
253,1003,0,Mt,,1980
253,1003,0,Mt,,1982
253,1003,0,Mt,,1984
253,1003,0,Mt,,1986
253,1003,0,Mt,,1988
253,1003,0,Mt,,1990
253,1003,0,Mt,,1992
253,1003,0,Mt,,1994
253,1003,0,Mt,,1996
253,1003,0,Mt,,1998
253,1003,0,Mt,,2000
253,1003,0,Mt,_,2002
253,1003,0,Mt,_,2004
253,1003,0,Mt,_,2006
253,1003,0,Mt,_,2008
253,1005,0,Mt, ,1978
253,1005,29000,Mt,_,1980
253,1005,19000,Mt,_,1982
253,1005,21000,Mt,_,1984
253,1005,18000,Mt,_,1986
253,1005,25000,Mt,_,1988
253,1005,20000,Mt,_,1990
253,1005,20000,Mt,_,1992
253,1005,20000,Mt,_,1994
253,1005,20000,Mt,_,1996
253,1005,20000,Mt,_,1998
253,1005,50000,Mt,_,2000
253,1005,50000,Mt,_,2002
253,1005,20000,Mt,_,2004
253,1005,20000,Mt,_,2006
253,1005,20000,Mt,F,2008
253,1002,0,Mt,,1978
253,1002,0,Mt,,1980
253,1002,0,Mt,,1982
253,1002,0,Mt,,1984
253,1002,0,Mt,,1986
253,1002,0,Mt,,1988
253,1002,0,Mt,,1990
253,1002,0,Mt,,1992
253,1002,0,Mt,,1994
253,1002,0,Mt,,1996
253,1002,0,Mt,,1998
253,1002,0,Mt,,2000
253,1002,0,Mt,_,2002
253,1002,0,Mt,_,2004
253,1002,0,Mt,_,2006
253,1002,0,Mt,_,2008
253,1004,0,Mt,,1978
253,1004,0,Mt,,1980
253,1004,0,Mt,,1982
253,1004,0,Mt,,1984
253,1004,0,Mt,,1986
253,1004,0,Mt,,1988
253,1004,0,Mt,,1990
253,1004,0,Mt,,1992
253,1004,0,Mt,,1994
253,1004,0,Mt,,1996
253,1004,0,Mt,,1998
253,1004,0,Mt,,2000
253,1004,0,Mt,_,2002
253,1004,0,Mt,_,2004
253,1004,0,Mt,_,2006
253,1004,0,Mt,_,2008
253,100820,0,Mt, ,1978
253,100820,48000,Mt,_,1980
253,100820,46000,Mt,_,1982
253,100820,48000,Mt,_,1984
253,100820,50000,Mt,_,1986
253,100820,56000,Mt,_,1988
253,100820,35000,Mt,_,1990
253,100820,40000,Mt,_,1992
253,100820,40000,Mt,_,1994
253,100820,40000,Mt,_,1996
253,100820,40000,Mt,_,1998
253,100820,50000,Mt,_,2000
253,100820,20000,Mt,_,2002
253,100820,20000,Mt,_,2004
253,100820,20000,Mt,_,2006
253,100820,20000,Mt,F,2008
253,1007,0,Mt, ,1978
253,1007,33000,Mt,_,1980
253,1007,30000,Mt,_,1982
253,1007,33000,Mt,_,1984
253,1007,30000,Mt,_,1986
253,1007,45000,Mt,_,1988
253,1007,30000,Mt,_,1990
253,1007,45000,Mt,_,1992
253,1007,50000,Mt,_,1994
253,1007,50000,Mt,_,1996
253,1007,50000,Mt,_,1998
253,1007,36000,Mt,_,2000
253,1007,40000,Mt,_,2002
253,1007,10000,Mt,_,2004
253,1007,10000,Mt,_,2006
253,1007,10000,Mt,F,2008
253,100890,0,Mt,,1978
253,100890,0,Mt,,1980
253,100890,0,Mt,,1982
253,100890,0,Mt,,1984
253,100890,0,Mt,,1986
253,100890,0,Mt,,1988
253,100890,0,Mt,,1990
253,100890,0,Mt,,1992
253,100890,0,Mt,,1994
253,100890,0,Mt,,1996
253,100890,0,Mt,,1998
253,100890,0,Mt,,2000
253,100890,0,Mt,_,2002
253,100890,0,Mt,_,2004
253,100890,0,Mt,_,2006
253,100890,0,Mt,_,2008
252,1001,0,Mt,,1978
252,1001,0,Mt,,1980
252,1001,0,Mt,,1982
252,1001,0,Mt,,1984
252,1001,0,Mt,,1986
252,1001,0,Mt,,1988
252,1001,0,Mt,,1990
252,1001,0,Mt,,1992
252,1001,0,Mt,,1994
252,1001,0,Mt,,1996
252,1001,0,Mt,,1998
252,1001,0,Mt,,2000
252,1001,0,Mt,,2002
252,1001,0,Mt,_,2004
252,1001,0,Mt,_,2006
252,1001,0,Mt,_,2008
252,100630,0,Mt,,1978
252,100630,0,Mt,,1980
252,100630,0,Mt,,1982
252,100630,0,Mt,,1984
252,100630,0,Mt,,1986
252,100630,0,Mt,,1988
252,100630,0,Mt,,1990
252,100630,0,Mt,,1992
252,100630,0,Mt,,1994
252,100630,0,Mt,,1996
252,100630,0,Mt, ,1998
252,100630,0,Mt,_,2000
252,100630,0,Mt,_,2002
252,100630,0,Mt,_,2004
252,100630,0,Mt,_,2006
252,100630,0,Mt,_,2008
252,1003,0,Mt,,1978
252,1003,0,Mt,,1980
252,1003,0,Mt,,1982
252,1003,0,Mt,,1984
252,1003,0,Mt,,1986
252,1003,0,Mt,,1988
252,1003,0,Mt,,1990
252,1003,0,Mt,,1992
252,1003,0,Mt,,1994
252,1003,0,Mt,,1996
252,1003,0,Mt,,1998
252,1003,0,Mt,,2000
252,1003,0,Mt,,2002
252,1003,0,Mt,_,2004
252,1003,0,Mt,_,2006
252,1003,0,Mt,_,2008
252,1005,0,Mt,,1978
252,1005,0,Mt,,1980
252,1005,0,Mt,,1982
252,1005,0,Mt,,1984
252,1005,0,Mt,,1986
252,1005,0,Mt,,1988
252,1005,0,Mt,,1990
252,1005,0,Mt,,1992
252,1005,0,Mt,,1994
252,1005,0,Mt,,1996
252,1005,0,Mt,,1998
252,1005,0,Mt,,2000
252,1005,0,Mt,,2002
252,1005,0,Mt,_,2004
252,1005,0,Mt,_,2006
252,1005,0,Mt,_,2008
252,1002,0,Mt,,1978
252,1002,0,Mt,,1980
252,1002,0,Mt,,1982
252,1002,0,Mt,,1984
252,1002,0,Mt,,1986
252,1002,0,Mt,,1988
252,1002,0,Mt,,1990
252,1002,0,Mt,,1992
252,1002,0,Mt,,1994
252,1002,0,Mt,,1996
252,1002,0,Mt,,1998
252,1002,0,Mt,,2000
252,1002,0,Mt,,2002
252,1002,0,Mt,_,2004
252,1002,0,Mt,_,2006
252,1002,0,Mt,_,2008
252,1004,0,Mt,,1978
252,1004,0,Mt,,1980
252,1004,0,Mt,,1982
252,1004,0,Mt,,1984
252,1004,0,Mt,,1986
252,1004,0,Mt,,1988
252,1004,0,Mt,,1990
252,1004,0,Mt,,1992
252,1004,0,Mt,,1994
252,1004,0,Mt,,1996
252,1004,0,Mt,,1998
252,1004,0,Mt,,2000
252,1004,0,Mt,,2002
252,1004,0,Mt,_,2004
252,1004,0,Mt,_,2006
252,1004,0,Mt,_,2008
252,100820,0,Mt,,1978
252,100820,0,Mt,,1980
252,100820,0,Mt,,1982
252,100820,0,Mt,,1984
252,100820,0,Mt,,1986
252,100820,0,Mt,,1988
252,100820,0,Mt,,1990
252,100820,0,Mt,,1992
252,100820,0,Mt,,1994
252,100820,0,Mt,,1996
252,100820,0,Mt,,1998
252,100820,0,Mt,,2000
252,100820,0,Mt,,2002
252,100820,0,Mt,_,2004
252,100820,0,Mt,_,2006
252,100820,0,Mt,_,2008
252,1007,0,Mt,,1978
252,1007,0,Mt,,1980
252,1007,0,Mt,,1982
252,1007,0,Mt,,1984
252,1007,0,Mt,,1986
252,1007,0,Mt,,1988
252,1007,0,Mt,,1990
252,1007,0,Mt,,1992
252,1007,0,Mt,,1994
252,1007,0,Mt,,1996
252,1007,0,Mt,,1998
252,1007,0,Mt,,2000
252,1007,0,Mt,,2002
252,1007,0,Mt,_,2004
252,1007,0,Mt,_,2006
252,1007,0,Mt,_,2008
252,100890,0,Mt,,1978
252,100890,0,Mt,,1980
252,100890,0,Mt,,1982
252,100890,0,Mt,,1984
252,100890,0,Mt,,1986
252,100890,0,Mt,,1988
252,100890,0,Mt,,1990
252,100890,0,Mt,,1992
252,100890,0,Mt,,1994
252,100890,0,Mt,,1996
252,100890,0,Mt,,1998
252,100890,0,Mt,,2000
252,100890,0,Mt,,2002
252,100890,0,Mt,_,2004
252,100890,0,Mt,_,2006
252,100890,0,Mt,_,2008
260,1001,100136000,Mt, ,1978
260,1001,52367490,Mt, ,1980
260,1001,48342000,Mt, ,1982
260,1001,45498290,Mt, ,1984
260,1001,43871300,Mt, ,1986
260,1001,34818900,Mt, ,1988
260,1001,36006500,Mt, ,1990
260,1001,36342990,Mt, ,1992
260,1001,41978000,Mt, ,1994
260,1001,43000000,Mt, ,1996
260,1001,43000000,Mt, ,1998
260,1001,42000000,Mt,_,2000
260,1001,58699900,Mt,B,2002
260,1001,0,Mt,_,2004
260,1001,0,Mt,_,2006
260,1001,0,Mt,_,2008
260,100630,0,Mt, ,1978
260,100630,0,Mt, ,1980
260,100630,0,Mt, ,1982
260,100630,0,Mt, ,1984
260,100630,0,Mt, ,1986
260,100630,0,Mt, ,1988
260,100630,0,Mt, ,1990
260,100630,0,Mt, ,1992
260,100630,0,Mt,=,1994
260,100630,0,Mt,=,1996
260,100630,0,Mt, ,1998
260,100630,0,Mt,_,2000
260,100630,0,Mt,_,2002
260,100630,0,Mt,_,2004
260,100630,0,Mt,_,2006
260,100630,0,Mt,_,2008
260,1003,60044500,Mt, ,1978
260,1003,42795090,Mt, ,1980
260,1003,37050000,Mt, ,1982
260,1003,36730000,Mt, ,1984
260,1003,33257300,Mt, ,1986
260,1003,38318400,Mt, ,1988
260,1003,34848000,Mt, ,1990
260,1003,36934000,Mt, ,1992
260,1003,40540990,Mt, ,1994
260,1003,43604000,Mt, ,1996
260,1003,36980000,Mt, ,1998
260,1003,40530990,Mt,_,2000
260,1003,47560000,Mt,B,2002
260,1003,0,Mt,_,2004
260,1003,0,Mt,_,2006
260,1003,0,Mt,_,2008
260,1005,16815390,Mt, ,1978
260,1005,7614900,Mt, ,1980
260,1005,7826000,Mt, ,1982
260,1005,9058600,Mt, ,1984
260,1005,11712400,Mt, ,1986
260,1005,10975400,Mt, ,1988
260,1005,21072990,Mt, ,1990
260,1005,14670000,Mt, ,1992
260,1005,18198990,Mt, ,1994
260,1005,16932990,Mt, ,1996
260,1005,22400000,Mt, ,1998
260,1005,23300000,Mt,B,2000
260,1005,10250000,Mt,B,2002
260,1005,0,Mt,_,2004
260,1005,0,Mt,_,2006
260,1005,0,Mt,_,2008
260,1002,13119600,Mt, ,1978
260,1002,1339000,Mt, ,1980
260,1002,3210000,Mt, ,1982
260,1002,2585200,Mt, ,1984
260,1002,7050000,Mt, ,1986
260,1002,9501000,Mt, ,1988
260,1002,6459600,Mt, ,1990
260,1002,7939000,Mt, ,1992
260,1002,6227000,Mt, ,1994
260,1002,8300000,Mt, ,1996
260,1002,9220000,Mt, ,1998
260,1002,9000000,Mt,B,2000
260,1002,11800000,Mt,B,2002
260,1002,0,Mt,_,2004
260,1002,0,Mt,_,2006
260,1002,0,Mt,_,2008
260,1004,17512590,Mt, ,1978
260,1004,13688100,Mt, ,1980
260,1004,12654000,Mt, ,1982
260,1004,11611400,Mt, ,1984
260,1004,13504000,Mt, ,1986
260,1004,15248000,Mt, ,1988
260,1004,16126600,Mt, ,1990
260,1004,17490000,Mt, ,1992
260,1004,16029000,Mt, ,1994
260,1004,13953000,Mt, ,1996
260,1004,12038000,Mt, ,1998
260,1004,13430000,Mt,F,2000
260,1004,13250000,Mt,F,2002
260,1004,0,Mt,_,2004
260,1004,0,Mt,_,2006
260,1004,0,Mt,_,2008
260,100820,2110000,Mt, ,1978
260,100820,1391000,Mt, ,1980
260,100820,1465000,Mt, ,1982
260,100820,1370000,Mt, ,1984
260,100820,2140000,Mt, ,1986
260,100820,2081000,Mt, ,1988
260,100820,1521000,Mt, ,1990
260,100820,2426000,Mt, ,1992
260,100820,1674000,Mt, ,1994
260,100820,2369000,Mt, ,1996
260,100820,2167000,Mt, ,1998
260,100820,2520000,Mt,_,2000
260,100820,2150000,Mt,F,2002
260,100820,0,Mt,_,2004
260,100820,0,Mt,_,2006
260,100820,0,Mt,_,2008
260,1007,-54000,Mt, ,1978
260,1007,696500,Mt, ,1980
260,1007,3379000,Mt, ,1982
260,1007,3447000,Mt, ,1984
260,1007,2954000,Mt, ,1986
260,1007,2150500,Mt, ,1988
260,1007,1760700,Mt, ,1990
260,1007,746000,Mt, ,1992
260,1007,202000,Mt, ,1994
260,1007,213000,Mt, ,1996
260,1007,1512000,Mt, ,1998
260,1007,459000,Mt,F,2000
260,1007,250000,Mt,F,2002
260,1007,0,Mt,_,2004
260,1007,0,Mt,_,2006
260,1007,0,Mt,_,2008
260,100890,1025600,Mt, ,1978
260,100890,903000,Mt, ,1980
260,100890,921000,Mt, ,1982
260,100890,536000,Mt, ,1984
260,100890,987000,Mt, ,1986
260,100890,969000,Mt, ,1988
260,100890,1049000,Mt, ,1990
260,100890,1105000,Mt, ,1992
260,100890,480000,Mt, ,1994
260,100890,628000,Mt, ,1996
260,100890,783000,Mt, ,1998
260,100890,910000,Mt,F,2000
260,100890,1125000,Mt,F,2002
260,100890,0,Mt,_,2004
260,100890,0,Mt,_,2006
260,100890,0,Mt,_,2008
253,1001,52910590,Mt, ,1978
253,1001,12704000,Mt, ,1980
253,1001,13824000,Mt, ,1982
253,1001,14191000,Mt, ,1984
253,1001,15530000,Mt,B,1986
253,1001,20638000,Mt,B,1988
253,1001,22624990,Mt, ,1990
253,1001,22784990,Mt,B,1992
253,1001,23270000,Mt,B,1994
253,1001,23013000,Mt, ,1996
253,1001,21100000,Mt, ,1998
253,1001,20600000,Mt,_,2000
253,1001,24278000,Mt,_,2002
253,1001,24216000,Mt,_,2004
253,1001,22346000,Mt,_,2006
253,1001,26067000,Mt,_,2008
253,100630,0,Mt, ,1978
253,100630,0,Mt, ,1980
253,100630,0,Mt, ,1982
253,100630,0,Mt, ,1984
253,100630,0,Mt, ,1986
253,100630,0,Mt, ,1988
253,100630,0,Mt, ,1990
253,100630,0,Mt, ,1992
253,100630,0,Mt, ,1994
253,100630,0,Mt, ,1996
253,100630,0,Mt, ,1998
253,100630,0,Mt,_,2000
253,100630,0,Mt,_,2002
253,100630,0,Mt,_,2004
253,100630,0,Mt,_,2006
253,100630,0,Mt,_,2008
253,1003,48147600,Mt, ,1978
253,1003,34354000,Mt, ,1980
253,1003,35784990,Mt, ,1982
253,1003,31824990,Mt, ,1984
253,1003,32760990,Mt,B,1986
253,1003,32076000,Mt,B,1988
253,1003,33862000,Mt,B,1990
253,1003,32764000,Mt,B,1992
253,1003,31586990,Mt,B,1994
253,1003,30446000,Mt, ,1996
253,1003,30210000,Mt, ,1998
253,1003,29200000,Mt,_,2000
253,1003,31060000,Mt,_,2002
253,1003,30702000,Mt,_,2004
253,1003,27729000,Mt,_,2006
253,1003,27103000,Mt,_,2008
253,1005,19000990,Mt, ,1978
253,1005,30574000,Mt, ,1980
253,1005,28546990,Mt, ,1982
253,1005,28898990,Mt, ,1984
253,1005,25726000,Mt,B,1986
253,1005,25232990,Mt,B,1988
253,1005,22762000,Mt,B,1990
253,1005,20648990,Mt,B,1992
253,1005,22316990,Mt,B,1994
253,1005,20774000,Mt, ,1996
253,1005,21598000,Mt, ,1998
253,1005,24200000,Mt,_,2000
253,1005,17674990,Mt,_,2002
253,1005,20100000,Mt,_,2004
253,1005,21462000,Mt,_,2006
253,1005,21680000,Mt,_,2008
253,1002,3649900,Mt, ,1978
253,1002,1528000,Mt, ,1980
253,1002,1466000,Mt, ,1982
253,1002,1237000,Mt, ,1984
253,1002,1278000,Mt,B,1986
253,1002,1061000,Mt,B,1988
253,1002,1244000,Mt,B,1990
253,1002,1457000,Mt,B,1992
253,1002,1525000,Mt,B,1994
253,1002,1384000,Mt, ,1996
253,1002,1166000,Mt, ,1998
253,1002,978000,Mt,_,2000
253,1002,1650000,Mt,_,2002
253,1002,1500000,Mt,_,2004
253,1002,1450000,Mt,_,2006
253,1002,1350000,Mt,F,2008
253,1004,6630000,Mt,_,1978
253,1004,6355900,Mt,_,1980
253,1004,5814000,Mt, ,1982
253,1004,5779000,Mt, ,1984
253,1004,6008000,Mt,_,1986
253,1004,4872000,Mt,_,1988
253,1004,6134000,Mt,B,1990
253,1004,6350000,Mt,B,1992
253,1004,5257000,Mt,B,1994
253,1004,4589000,Mt,B,1996
253,1004,4389000,Mt, ,1998
253,1004,3720000,Mt,_,2000
253,1004,4000000,Mt,_,2002
253,1004,3600000,Mt,_,2004
253,1004,3150000,Mt,F,2006
253,1004,3200000,Mt,F,2008
253,100820,15300,Mt, ,1978
253,100820,8500,Mt, ,1980
253,100820,8000,Mt, ,1982
253,100820,29300,Mt, ,1984
253,100820,16000,Mt,B,1986
253,100820,17000,Mt,B,1988
253,100820,17000,Mt,B,1990
253,100820,56000,Mt,B,1992
253,100820,12000,Mt,B,1994
253,100820,65000,Mt,B,1996
253,100820,2000,Mt,B,1998
253,100820,71000,Mt,B,2000
253,100820,70000,Mt,B,2002
253,100820,70000,Mt,B,2004
253,100820,75000,Mt,B,2006
253,100820,80000,Mt,B,2008
253,1007,715600,Mt, ,1978
253,1007,1869000,Mt, ,1980
253,1007,955900,Mt, ,1982
253,1007,2443600,Mt, ,1984
253,1007,973000,Mt,B,1986
253,1007,1079000,Mt,B,1988
253,1007,789000,Mt,B,1990
253,1007,412000,Mt,B,1992
253,1007,381000,Mt,B,1994
253,1007,702000,Mt,B,1996
253,1007,750000,Mt, ,1998
253,1007,1020000,Mt,_,2000
253,1007,720000,Mt,_,2002
253,1007,700000,Mt,_,2004
253,1007,962000,Mt,F,2006
253,1007,770000,Mt,F,2008
253,100890,1648500,Mt, ,1978
253,100890,1449300,Mt, ,1980
253,100890,1355900,Mt, ,1982
253,100890,1176000,Mt, ,1984
253,100890,1293000,Mt,B,1986
253,100890,903000,Mt,B,1988
253,100890,1446000,Mt,B,1990
253,100890,1453000,Mt,B,1992
253,100890,1243000,Mt,B,1994
253,100890,1566000,Mt, ,1996
253,100890,1528000,Mt, ,1998
253,100890,1050000,Mt,_,2000
253,100890,1820000,Mt,_,2002
253,100890,2300000,Mt,_,2004
253,100890,2700000,Mt,B,2006
253,100890,2459000,Mt,B,2008
28,1001,0,Mt, ,1978
28,1001,0,Mt, ,1980
28,1001,0,Mt, ,1982
28,1001,0,Mt, ,1984
28,1001,0,Mt, ,1986
28,1001,0,Mt, ,1988
28,1001,0,Mt, ,1990
28,1001,0,Mt, ,1992
28,1001,100,Mt, ,1994
28,1001,100,Mt,=,1996
28,1001,100,Mt,=,1998
28,1001,100,Mt,=,2000
28,1001,100,Mt,=,2002
28,1001,100,Mt,=,2004
28,1001,100,Mt,=,2006
28,1001,100,Mt,=,2008
28,100630,0,Mt, ,1978
28,100630,0,Mt, ,1980
28,100630,0,Mt, ,1982
28,100630,0,Mt, ,1984
28,100630,0,Mt, ,1986
28,100630,0,Mt, ,1988
28,100630,0,Mt, ,1990
28,100630,0,Mt, ,1992
28,100630,0,Mt,=,1994
28,100630,0,Mt,=,1996
28,100630,0,Mt, ,1998
28,100630,0,Mt,_,2000
28,100630,0,Mt,_,2002
28,100630,0,Mt,_,2004
28,100630,0,Mt,_,2006
28,100630,0,Mt,_,2008
28,1003,0,Mt,,1978
28,1003,0,Mt,,1980
28,1003,0,Mt,,1982
28,1003,0,Mt,,1984
28,1003,0,Mt,,1986
28,1003,0,Mt,,1988
28,1003,0,Mt,,1990
28,1003,0,Mt,,1992
28,1003,0,Mt,,1994
28,1003,0,Mt,,1996
28,1003,0,Mt,,1998
28,1003,0,Mt,,2000
28,1003,0,Mt,,2002
28,1003,0,Mt,_,2004
28,1003,0,Mt,_,2006
28,1003,0,Mt,_,2008
28,1005,0,Mt, ,1978
28,1005,11000,Mt, ,1980
28,1005,15000,Mt, ,1982
28,1005,15000,Mt, ,1984
28,1005,15000,Mt, ,1986
28,1005,12000,Mt, ,1988
28,1005,11000,Mt, ,1990
28,1005,13000,Mt, ,1992
28,1005,12900,Mt, ,1994
28,1005,16900,Mt, ,1996
28,1005,14900,Mt,=,1998
28,1005,14900,Mt,=,2000
28,1005,14900,Mt,=,2002
28,1005,14900,Mt,=,2004
28,1005,14900,Mt,=,2006
28,1005,14900,Mt,=,2008
28,1002,0,Mt,,1978
28,1002,0,Mt,,1980
28,1002,0,Mt,,1982
28,1002,0,Mt,,1984
28,1002,0,Mt,,1986
28,1002,0,Mt,,1988
28,1002,0,Mt,,1990
28,1002,0,Mt,,1992
28,1002,0,Mt,,1994
28,1002,0,Mt,,1996
28,1002,0,Mt,,1998
28,1002,0,Mt,,2000
28,1002,0,Mt,,2002
28,1002,0,Mt,_,2004
28,1002,0,Mt,_,2006
28,1002,0,Mt,_,2008
28,1004,0,Mt,,1978
28,1004,0,Mt,,1980
28,1004,0,Mt,,1982
28,1004,0,Mt,,1984
28,1004,0,Mt,,1986
28,1004,0,Mt,,1988
28,1004,0,Mt,,1990
28,1004,0,Mt,,1992
28,1004,0,Mt,,1994
28,1004,0,Mt,,1996
28,1004,0,Mt,,1998
28,1004,0,Mt,,2000
28,1004,0,Mt,,2002
28,1004,0,Mt,_,2004
28,1004,0,Mt,_,2006
28,1004,0,Mt,_,2008
28,100820,0,Mt,,1978
28,100820,0,Mt,,1980
28,100820,0,Mt,,1982
28,100820,0,Mt,,1984
28,100820,0,Mt,,1986
28,100820,0,Mt,,1988
28,100820,0,Mt,,1990
28,100820,0,Mt,,1992
28,100820,0,Mt,,1994
28,100820,0,Mt,,1996
28,100820,0,Mt,,1998
28,100820,0,Mt,,2000
28,100820,0,Mt,,2002
28,100820,0,Mt,_,2004
28,100820,0,Mt,_,2006
28,100820,0,Mt,_,2008
28,1007,0,Mt,,1978
28,1007,0,Mt,,1980
28,1007,0,Mt,,1982
28,1007,0,Mt,,1984
28,1007,0,Mt,,1986
28,1007,0,Mt,,1988
28,1007,0,Mt,,1990
28,1007,0,Mt,,1992
28,1007,0,Mt,,1994
28,1007,0,Mt,,1996
28,1007,0,Mt,,1998
28,1007,0,Mt,,2000
28,1007,0,Mt,,2002
28,1007,0,Mt,_,2004
28,1007,0,Mt,_,2006
28,1007,0,Mt,_,2008
28,100890,0,Mt,,1978
28,100890,0,Mt,,1980
28,100890,0,Mt,,1982
28,100890,0,Mt,,1984
28,100890,0,Mt,,1986
28,100890,0,Mt,,1988
28,100890,0,Mt,,1990
28,100890,0,Mt,,1992
28,100890,0,Mt,,1994
28,100890,0,Mt,,1996
28,100890,0,Mt,,1998
28,100890,0,Mt,,2000
28,100890,0,Mt,,2002
28,100890,0,Mt,_,2004
28,100890,0,Mt,_,2006
28,100890,0,Mt,_,2008
254,1001,0,Mt,,1978
254,1001,0,Mt,,1980
254,1001,0,Mt,,1982
254,1001,0,Mt,,1984
254,1001,0,Mt,,1986
254,1001,0,Mt,,1988
254,1001,0,Mt,,1990
254,1001,0,Mt,,1992
254,1001,0,Mt,,1994
254,1001,0,Mt,,1996
254,1001,0,Mt,,1998
254,1001,0,Mt,,2000
254,1001,0,Mt,_,2002
254,1001,11619000,Mt,B,2004
254,1001,11405000,Mt,B,2006
254,1001,9131000,Mt,B,2008
254,100630,0,Mt, ,1978
254,100630,0,Mt, ,1980
254,100630,0,Mt,,1982
254,100630,0,Mt,,1984
254,100630,0,Mt,,1986
254,100630,0,Mt,,1988
254,100630,0,Mt,,1990
254,100630,0,Mt,,1992
254,100630,0,Mt,,1994
254,100630,0,Mt,,1996
254,100630,0,Mt,,1998
254,100630,0,Mt,,2000
254,100630,0,Mt,,2002
254,100630,0,Mt,_,2004
254,100630,0,Mt,_,2006
254,100630,0,Mt,_,2008
254,1003,0,Mt,,1978
254,1003,0,Mt,,1980
254,1003,0,Mt,,1982
254,1003,0,Mt,,1984
254,1003,0,Mt,,1986
254,1003,0,Mt,,1988
254,1003,0,Mt,,1990
254,1003,0,Mt,,1992
254,1003,0,Mt,,1994
254,1003,0,Mt,,1996
254,1003,0,Mt,,1998
254,1003,0,Mt,,2000
254,1003,0,Mt,_,2002
254,1003,6791000,Mt,B,2004
254,1003,7931000,Mt,B,2006
254,1003,8674000,Mt,B,2008
254,1005,0,Mt,,1978
254,1005,0,Mt,,1980
254,1005,0,Mt,,1982
254,1005,0,Mt,,1984
254,1005,0,Mt,,1986
254,1005,0,Mt,,1988
254,1005,0,Mt,,1990
254,1005,0,Mt,,1992
254,1005,0,Mt,,1994
254,1005,0,Mt,,1996
254,1005,0,Mt,,1998
254,1005,0,Mt,,2000
254,1005,0,Mt,_,2002
254,1005,5422000,Mt,B,2004
254,1005,3176000,Mt,B,2006
254,1005,2427000,Mt,B,2008
254,1002,0,Mt,,1978
254,1002,0,Mt,,1980
254,1002,0,Mt,,1982
254,1002,0,Mt,,1984
254,1002,0,Mt,,1986
254,1002,0,Mt,,1988
254,1002,0,Mt,,1990
254,1002,0,Mt,,1992
254,1002,0,Mt,,1994
254,1002,0,Mt,,1996
254,1002,0,Mt,,1998
254,1002,0,Mt,,2000
254,1002,0,Mt,_,2002
254,1002,60000,Mt,B,2004
254,1002,20000,Mt,B,2006
254,1002,160000,Mt,B,2008
254,1004,0,Mt,,1978
254,1004,0,Mt,,1980
254,1004,0,Mt,,1982
254,1004,0,Mt,,1984
254,1004,0,Mt,,1986
254,1004,0,Mt,,1988
254,1004,0,Mt,,1990
254,1004,0,Mt,,1992
254,1004,0,Mt,,1994
254,1004,0,Mt,,1996
254,1004,0,Mt,,1998
254,1004,0,Mt,,2000
254,1004,0,Mt,_,2002
254,1004,775000,Mt,B,2004
254,1004,976000,Mt,B,2006
254,1004,1059000,Mt,B,2008
254,100820,0,Mt,,1978
254,100820,0,Mt,,1980
254,100820,0,Mt,,1982
254,100820,0,Mt,,1984
254,100820,0,Mt,,1986
254,100820,0,Mt,,1988
254,100820,0,Mt,,1990
254,100820,0,Mt,,1992
254,100820,0,Mt,,1994
254,100820,0,Mt,,1996
254,100820,0,Mt,,1998
254,100820,0,Mt,,2000
254,100820,0,Mt,_,2002
254,100820,15000,Mt,_,2004
254,100820,14000,Mt,_,2006
254,100820,13000,Mt,_,2008
254,1007,0,Mt,,1978
254,1007,0,Mt,,1980
254,1007,0,Mt,,1982
254,1007,0,Mt,,1984
254,1007,0,Mt,,1986
254,1007,0,Mt,,1988
254,1007,0,Mt,,1990
254,1007,0,Mt,,1992
254,1007,0,Mt,,1994
254,1007,0,Mt,,1996
254,1007,0,Mt,,1998
254,1007,0,Mt,,2000
254,1007,0,Mt,_,2002
254,1007,18000,Mt,_,2004
254,1007,13000,Mt,_,2006
254,1007,4000,Mt,B,2008
254,100890,0,Mt,,1978
254,100890,0,Mt,,1980
254,100890,0,Mt,,1982
254,100890,0,Mt,,1984
254,100890,0,Mt,,1986
254,100890,0,Mt,,1988
254,100890,0,Mt,,1990
254,100890,0,Mt,,1992
254,100890,0,Mt,,1994
254,100890,0,Mt,,1996
254,100890,0,Mt,,1998
254,100890,0,Mt,,2000
254,100890,0,Mt,_,2002
254,100890,83000,Mt,_,2004
254,100890,61000,Mt,_,2006
254,100890,115000,Mt,B,2008
260,1001,23234690,Mt, ,1978
260,1001,2342600,Mt,_,1980
260,1001,1608500,Mt,_,1982
260,1001,3680300,Mt,_,1984
260,1001,5271500,Mt,_,1986
260,1001,10206000,Mt,_,1988
260,1001,11022000,Mt,_,1990
260,1001,7737000,Mt,_,1992
260,1001,10927000,Mt,_,1994
260,1001,7332010,Mt,_,1996
260,1001,3973000,Mt,_,1998
260,1001,3788000,Mt,_,2000
260,1001,13582900,Mt,_,2002
260,1001,6981000,Mt,_,2004
260,1001,5198000,Mt,_,2006
260,1001,7394000,Mt,_,2008
260,100630,0,Mt, ,1978
260,100630,0,Mt,,1980
